filename,genre,bpm,pitch,mfcc_0,mfcc_1,mfcc_2,mfcc_3,mfcc_4,mfcc_5,mfcc_6,mfcc_7,mfcc_8,mfcc_9,mfcc_10,mfcc_11,mfcc_12,playlist,playlist_predicted,playlist_probabilities
rock.00098_noise,rock,73.828125,105.40208020978334,-176.94208894895323,83.11688434389262,12.113155176093969,34.5663268267082,23.91799316517435,9.955999360923904,1.8330097488516293,5.119552936374929,1.770038241436393,3.5748686216214085,-0.4491379785660694,0.582798889660039,-4.2594097839110034,relax,relax,0.9
rock.00055_original,rock,129.19921875,107.71966531038714,-91.9123992919922,129.9686279296875,1.8372807502746584,11.62111473083496,3.225763320922852,-1.9720752239227293,-2.2193565368652344,-0.8554060459136963,-4.343476295471191,-3.5430147647857666,-1.5521153211593628,-0.5419179201126099,0.402013212442398,energetic,energetic,0.83
rock.00055_stretch,rock,117.45383523,112.57939793480392,-126.30797576904295,124.62389373779295,2.48592472076416,10.465041160583496,2.836836099624634,-2.437027931213379,-2.577142238616944,-1.205258011817932,-4.185734272003174,-2.8938567638397217,-1.2204610109329224,-0.3338026404380798,-0.0248601883649826,focus,focus,0.75
rock.00055_pitch,rock,129.19921875,109.82201508433086,-121.492431640625,124.26102447509766,-3.444969654083252,11.965702056884766,-1.99299955368042,-1.4855542182922363,-4.942013740539551,-0.1141204684972763,-6.323756694793701,0.5565743446350098,-3.2532668113708496,1.1005573272705078,-5.359375,focus,focus,0.78
rock.00055_noise,rock,129.19921875,107.68817534960088,-83.92161417173669,120.55582705294114,7.577446609506067,8.839176585985575,4.2406755536004255,-2.1592463284971624,-2.1977336887560117,-0.934419941620062,-4.325991265378433,-3.363097545919027,-1.8175099380939783,-0.2867780462652433,0.2296842002179747,party,party,0.85
rock.00044_original,rock,92.28515625,91.87923929672624,-118.3943328857422,130.25537109375,-3.0893325805664062,15.728804588317873,3.946537494659424,10.665425300598145,6.837985038757324,3.397979736328125,0.7698096632957458,-2.534422874450684,-3.106628656387329,-2.866894006729126,-1.6236913204193115,chill,chill,0.76
rock.00044_stretch,rock,83.35433468,91.0479856948772,-154.9681854248047,125.82656860351562,-1.8860422372817995,14.878595352172852,4.560199737548828,10.670567512512209,7.334348678588867,4.175498008728027,1.3750430345535278,-1.937702178955078,-3.094055414199829,-3.060119152069092,-2.3339359760284424,chill,chill,0.85
rock.00044_pitch,rock,92.28515625,92.57236595611612,-150.11026000976562,124.1624526977539,-6.924085140228272,18.020761489868164,3.2567026615142822,14.32543659210205,2.875276803970337,4.037529945373535,-4.007373809814453,-1.6970757246017456,-4.182548999786377,1.4781672954559326,-0.1560653299093246,chill,chill,0.96
rock.00044_noise,rock,92.28515625,91.61406990145356,-104.55827483050712,114.16541613607228,6.920340224144172,10.12810554093178,6.91096718144642,9.114754214548176,7.38223322955321,3.3549210757696573,0.5650131481027999,-2.1459063787988684,-3.4306594404624637,-2.6833413574271168,-1.7497862763229155,focus,focus,0.87
rock.00042_original,rock,161.49902344,123.29290914161577,-74.18399047851562,76.73505401611328,-3.804384708404541,28.03363037109375,8.136066436767578,6.016017436981201,4.299717903137207,0.5060533881187439,2.845613956451416,-0.9449357986450196,-2.3550400733947754,-0.2859719395637512,-1.4562420845031738,workout,workout,0.99
rock.00042_stretch,rock,143.5546875,120.86319772735308,-109.6167984008789,74.1969985961914,-3.8436338901519775,27.154451370239254,8.405729293823242,5.739068031311035,4.419135570526123,0.6218850016593933,2.901236057281494,-1.3501849174499512,-2.5248665809631348,-0.1485641896724701,-1.5535954236984253,workout,workout,0.87
rock.00042_pitch,rock,161.49902344,128.20665802918558,-109.64595794677734,72.13309478759766,-5.11906099319458,29.48053741455078,2.0655672550201416,8.237520217895508,0.0701074451208114,2.9477970600128174,-1.204335331916809,-2.20296311378479,-4.241115093231201,0.6768195629119873,-6.197719573974609,workout,workout,0.93
rock.00042_noise,rock,161.49902344,123.0854227528166,-70.21526087266011,72.6094041707965,-1.0947330912272435,25.70036661316952,9.514745978645802,5.362583470067679,4.661319527176161,0.3333539529242286,2.9013094194301097,-0.9398817657292562,-2.3220521694995218,-0.3337517269980624,-1.4549086148034818,workout,workout,0.96
rock.00094_original,rock,112.34714674,98.0142975611236,-90.24029541015624,80.0685806274414,-46.36334991455078,56.04554748535156,-8.092647552490234,27.477394104003903,-17.32669448852539,22.967056274414062,-17.59123420715332,18.405153274536133,-17.440149307250977,7.649233341217041,-19.29867553710937,relax,relax,0.58
rock.00094_stretch,rock,99.38401442,98.38023235690017,-129.18759155273438,77.51915740966797,-44.18956756591797,55.846317291259766,-7.029750823974609,27.414894104003903,-16.831148147583008,22.15806770324707,-16.986618041992188,18.246910095214844,-17.346492767333984,6.895284175872803,-19.07692146301269,chill,chill,0.95
rock.00094_pitch,rock,112.34714674,107.79498480035376,-118.07566833496094,55.57795715332031,-24.22905731201172,44.9300537109375,1.7376325130462646,12.517112731933594,-4.947972774505615,9.413506507873535,-9.309460639953612,6.0968918800354,-15.650884628295898,-2.5470564365386963,-16.381988525390625,focus,focus,0.96
rock.00094_noise,rock,112.34714674,97.92907976337683,-77.81874935361134,63.300530244565365,-29.91521532665303,40.1848340755468,7.114223654509959,12.941451977217875,-3.294978560252749,9.693549681669907,-4.887292164467629,6.469409920958046,-6.146591349227545,-2.7113940334531845,-9.496513236943557,party,party,0.88
rock.00073_original,rock,95.703125,102.56415825350932,-61.69562149047852,103.56620025634766,-16.916410446166992,49.24767303466797,-14.815669059753418,31.691503524780277,-17.21519660949707,24.615049362182617,-14.486075401306152,18.019432067871094,-11.672710418701172,11.470352172851562,-9.824014663696287,chill,chill,0.86
rock.00073_stretch,rock,83.35433468,105.13048699253788,-96.79303741455078,100.03843688964844,-16.15919303894043,49.16395950317383,-14.880390167236328,30.603487014770508,-17.167253494262695,24.23624610900879,-14.495201110839844,17.505170822143555,-11.437355041503906,11.570648193359377,-9.238492965698242,chill,chill,0.76
rock.00073_pitch,rock,95.703125,102.5930946818076,-84.2344741821289,82.52154541015625,0.625426709651947,34.588565826416016,-2.084486961364746,18.034942626953125,-6.070688724517822,14.76664924621582,-6.393490314483643,10.75436305999756,-7.795409202575684,6.621021270751953,-7.500940322875977,chill,chill,0.98
rock.00073_noise,rock,95.703125,102.71052344048836,-51.26294644194358,89.30857297221215,-3.3253937659772888,36.08826414847628,-2.1542359772394484,19.532763756732,-5.604134610913373,13.601566169635436,-4.112965596311049,8.31265310744055,-2.6387550580607755,3.1266813086318166,-2.140217661460902,chill,chill,0.93
rock.00003_original,rock,95.703125,99.83487364041235,-156.5455322265625,130.7241973876953,-1.4807915687561035,36.23459243774414,0.3509126901626587,31.955034255981445,-0.6218727827072144,20.156782150268555,-11.33935546875,13.855698585510254,-3.789871692657471,11.53782844543457,-3.214253187179565,chill,chill,0.98
rock.00003_stretch,rock,83.35433468,103.16241275605788,-189.80816650390625,124.94499969482422,-0.9565200209617616,35.5151481628418,0.6561672687530518,30.508132934570312,-0.1199942156672477,18.338150024414062,-11.43807888031006,12.31793975830078,-3.523279190063477,10.885124206542969,-2.3673038482666016,chill,chill,0.96
rock.00003_pitch,rock,92.28515625,106.98871811231372,-179.29237365722656,114.0215072631836,5.928308486938477,28.1790714263916,9.59251308441162,23.554372787475582,3.337318420410156,8.591021537780762,-6.299990177154541,11.92260456085205,-2.002654790878296,8.438693046569824,-5.566314220428467,focus,focus,0.92
rock.00003_noise,rock,95.703125,99.8606735495242,-132.66344193021436,103.54574296316956,16.250314616817835,23.293292167254634,11.455668124181893,21.05247221081656,9.580435986215369,10.355183432533364,-2.0610010859196644,5.821349253084982,2.905361722741938,5.8759571938656725,1.5244943994378997,focus,focus,0.83
rock.00093_original,rock,103.359375,100.67769905143332,-114.78572082519533,119.2933349609375,-50.7344970703125,42.62416076660156,-6.701606273651123,19.70798683166504,-16.883588790893555,19.39400863647461,-17.410425186157227,17.302907943725586,-10.872791290283203,6.657835960388184,-15.766664505004885,focus,focus,0.78
rock.00093_stretch,rock,92.28515625,100.1966726640902,-153.2288360595703,115.34290313720705,-48.783424377441406,41.27071380615234,-5.3108978271484375,18.92484474182129,-15.432547569274902,18.15390014648437,-16.108192443847656,16.442306518554688,-9.803060531616213,5.691019058227539,-14.83292293548584,chill,chill,0.97
rock.00093_pitch,rock,103.359375,112.76308742159914,-141.4329376220703,94.07547760009766,-37.09945297241211,34.35954284667969,1.7261134386062622,7.2336883544921875,-4.387142181396484,8.796738624572754,-7.938676834106445,9.805683135986328,-10.993130683898926,-0.8764117956161499,-10.296431541442873,focus,focus,0.94
rock.00093_noise,rock,103.359375,100.64727241665612,-95.97466643708118,94.07886296249316,-27.740780034626656,22.438488431246498,10.865958103905896,3.990570410281472,-2.385665749409978,5.808876135886476,-4.561311362477444,5.450663136126061,-0.0683315277551728,-2.9209207084552555,-7.199985352437729,relax,relax,0.78
rock.00018_original,rock,117.45383523,109.35696313138968,-67.59407043457031,109.12802124023438,-32.71141815185547,45.65237808227539,-11.680288314819336,27.4912052154541,-16.3299503326416,22.08125114440918,-15.446939468383787,19.393972396850582,-11.61044692993164,11.576827049255373,-10.516490936279297,party,party,0.72
rock.00018_stretch,rock,103.359375,109.79026056298996,-104.4240264892578,106.01109313964844,-31.806997299194336,44.847774505615234,-10.589937210083008,26.4661922454834,-15.494723320007324,21.469253540039062,-14.915279388427734,18.525426864624023,-10.875754356384276,10.9093017578125,-9.743529319763184,focus,focus,0.96
rock.00018_pitch,rock,117.45383523,112.4590327236298,-91.11221313476562,87.952880859375,-17.791927337646484,33.50670623779297,-1.1805226802825928,13.760704040527344,-6.043574333190918,11.314313888549805,-7.004217624664307,11.39902114868164,-9.277278900146484,6.48807430267334,-10.357391357421877,relax,relax,0.38
rock.00018_noise,rock,117.45383523,109.28902438752544,-55.69124522879095,92.74880764743104,-17.155634806712385,30.959576216536597,2.157723202461699,14.421274597376948,-3.96519327919032,10.47128763474404,-4.565937693640637,9.304199503575,-2.3611578188304394,3.199474144577408,-2.952609652961884,party,party,0.96
rock.00005_original,rock,99.38401442,109.75527737298096,-62.36484909057617,153.79043579101562,-55.13121032714844,28.010103225708008,-6.850295066833496,17.46384048461914,-22.61467170715332,18.141019821166992,-12.58432674407959,4.502157211303711,-8.390482902526855,7.216679096221924,-2.523248672485352,chill,chill,0.97
rock.00005_stretch,rock,89.10290948,109.19458171418748,-100.58272552490234,149.14576721191406,-53.32072067260742,26.311847686767575,-5.55095100402832,16.57889175415039,-22.03169059753418,17.254716873168945,-11.702527046203612,3.712900161743164,-8.321045875549316,6.226333618164063,-2.873750925064087,chill,chill,0.9
rock.00005_pitch,rock,99.38401442,117.21165223247957,-86.1230239868164,129.88671875,-47.1640739440918,20.96617317199707,0.0867406576871872,3.235982894897461,-14.452258110046388,12.15581226348877,-13.481819152832031,4.703286647796631,-3.771482944488525,7.66245698928833,-4.666160106658936,chill,chill,0.96
rock.00005_noise,rock,99.38401442,109.673866934585,-43.71775039946061,128.72295015462794,-33.16313260464555,9.798864513067867,8.074377372943822,4.95134995056331,-11.763842400365784,8.679882767048356,-4.378389601387667,-2.4916665049645728,-2.3932099925520034,2.0486823693614524,2.0376736160048177,chill,chill,0.8
rock.00069_original,rock,172.265625,152.01480016245634,-203.34494018554688,85.41169738769531,-11.576987266540527,54.75436401367188,-11.617433547973633,20.568470001220703,-27.76078224182129,18.87328720092773,-31.64263343811035,10.700182914733888,-11.92779541015625,4.132146835327148,-3.998546838760376,focus,focus,0.95
rock.00069_stretch,rock,151.99908088,152.07061872489336,-240.4203186035156,81.5672378540039,-10.514310836791992,54.6739501953125,-10.641194343566896,20.31558990478516,-27.81013298034668,18.17544937133789,-31.241182327270508,10.514241218566896,-11.044254302978516,5.906678676605225,-2.8893415927886963,focus,focus,0.98
rock.00069_pitch,rock,172.265625,161.13917795140657,-230.1982269287109,65.49269104003906,6.137538909912109,39.50817108154297,-3.385318756103516,3.28079605102539,-17.062753677368164,5.145835876464844,-23.346248626708984,13.522607803344728,-11.94037914276123,6.856243133544922,-7.869595527648926,focus,focus,0.92
rock.00069_noise,rock,172.265625,151.86346476504977,-175.0173836026821,57.03247149424398,10.194353812600786,31.79092093884957,5.843318503071093,3.5923994773356487,-10.573993902895422,3.111042451202858,-16.180757877918936,-1.5840552444433005,-2.0925317476562717,-4.461214397377561,2.655181633420018,focus,focus,0.92
rock.00046_original,rock,103.359375,128.80220420535352,-83.05496215820312,91.50623321533205,-13.687614440917969,16.134859085083008,10.32830810546875,5.533294677734375,-9.451848983764648,-6.618413925170898,-3.033612012863159,4.933539390563965,2.6400771141052246,1.0502369403839111,-3.671963453292847,party,party,0.86
rock.00046_stretch,rock,92.28515625,132.02445266905374,-120.7796630859375,88.08029174804688,-12.745941162109377,15.506735801696776,10.219654083251951,5.800705909729004,-8.362499237060547,-5.941197395324707,-3.0272645950317383,4.26394510269165,2.467646837234497,1.395404815673828,-3.645636320114136,chill,chill,0.79
rock.00046_pitch,rock,103.359375,115.06808430029815,-119.18177032470705,83.75233459472656,-16.465423583984375,18.715864181518555,6.614960193634033,0.3656907379627228,-14.038506507873535,-2.2470743656158447,-0.2836903631687164,5.540017127990723,-3.806889057159424,-2.54264760017395,-6.287766456604004,focus,focus,0.87
rock.00046_noise,rock,103.359375,128.57394848884334,-77.77416146174453,85.52389762419266,-9.368792402369694,13.40970503686337,11.731359010385352,4.60186835315739,-8.589209505141561,-7.14140874711359,-2.375065284079103,4.485014137809191,2.9083934292875555,0.7752208192932489,-3.3928334260325954,party,party,0.89
rock.00039_original,rock,143.5546875,104.46027975585876,-50.84935760498047,86.40165710449219,-14.424249649047852,12.829984664916992,21.69183921813965,4.235365867614746,1.7406834363937378,3.703730821609497,4.683395862579346,-1.864467740058899,-1.195587992668152,-0.0177348908036947,-4.12709379196167,workout,workout,0.97
rock.00039_stretch,rock,129.19921875,107.07804749102608,-90.06534576416016,85.2222900390625,-13.688162803649902,12.76096534729004,21.53251075744629,4.085376739501953,1.605718016624451,3.648395299911499,4.6871018409729,-1.597517490386963,-0.9995120763778688,-0.1601887941360473,-4.0788655281066895,energetic,workout,0.29
rock.00039_pitch,rock,143.5546875,98.7151923052068,-91.18233489990234,83.21353149414062,-18.06083869934082,22.020183563232425,17.170412063598633,3.3936445713043213,-0.5663415789604187,5.404350280761719,-1.1924554109573364,-2.2959694862365723,-2.002624750137329,-0.7822033166885376,-7.217742443084717,workout,workout,0.92
rock.00039_noise,rock,143.5546875,104.36203089936868,-49.51006387722384,85.04246906769541,-13.61968387924991,12.430066508144648,21.679863828143944,4.344413869110171,1.6122477376439808,3.842406702697159,4.592595757255894,-1.7830857234626234,-1.2200439509695922,0.0019455407492647,-4.100001262505489,workout,workout,0.97
rock.00016_original,rock,143.5546875,144.79274517890724,-15.67269229888916,100.0849609375,-37.59760665893555,45.95102691650391,-20.771991729736328,25.64026641845703,-18.62899780273437,26.507003784179688,-20.16448211669922,21.11976432800293,-13.650189399719238,10.966075897216797,-15.52978515625,workout,workout,0.89
rock.00016_stretch,rock,129.19921875,134.89436136378734,-53.91312789916992,98.21967315673828,-36.497676849365234,45.32830810546875,-19.743877410888672,25.484901428222656,-17.912872314453125,26.277889251708984,-19.46766471862793,21.124351501464844,-12.924415588378906,10.765231132507324,-15.36871337890625,party,party,0.97
rock.00016_pitch,rock,143.5546875,118.11689091924484,-40.82014846801758,76.36479949951172,-20.544727325439453,29.685209274291992,-8.475605010986328,12.066059112548828,-4.304590225219727,12.491941452026367,-9.803885459899902,12.921996116638184,-11.901090621948242,3.6399271488189697,-13.555745124816896,workout,workout,0.98
rock.00016_noise,rock,143.5546875,144.88954961933072,-6.698763152607589,87.52380270464035,-25.238048454211874,33.85503015818241,-9.006381998536678,14.2136180126628,-7.573583625496609,15.869390752947243,-9.971923020002473,11.415641506902444,-4.456565993914417,2.3396485861919314,-7.466544159166376,workout,workout,0.89
rock.00079_original,rock,123.046875,150.5409223569738,-91.39275360107422,112.11608123779295,-27.34535789489746,47.97840881347656,-19.601682662963867,27.718719482421875,-18.550968170166016,17.433366775512695,-13.161514282226562,14.419549942016602,-15.218308448791504,11.52614974975586,-12.587085723876951,dance,dance,0.29
rock.00079_stretch,rock,112.34714674,137.20640323697805,-127.49465942382812,107.64035034179688,-27.342681884765625,46.55844497680664,-19.403961181640625,26.765565872192383,-18.29281997680664,16.350879669189453,-12.691262245178224,13.926629066467283,-14.23744297027588,10.900493621826172,-12.081538200378418,focus,focus,0.94
rock.00079_pitch,rock,123.046875,155.08660252797077,-114.36522674560548,89.49512481689453,-13.256482124328612,32.587440490722656,-9.866643905639648,15.384824752807615,-11.30605411529541,8.890351295471191,-7.015767574310303,4.523670196533203,-10.442806243896484,3.889042615890503,-15.841659545898438,focus,focus,0.94
rock.00079_noise,rock,123.046875,150.66770179514492,-76.9111082909096,92.5794806377334,-9.274306083250764,31.048443095361097,-3.7954615413297264,12.952058529213776,-4.803170186037079,4.655542817264564,-1.3690503949806814,3.509686673134216,-5.091428760881947,2.328603021673422,-4.331468395988011,party,party,0.95
rock.00068_original,rock,123.046875,106.02567314289338,-121.12451934814452,91.73826599121094,-14.719738006591797,52.961185455322266,-11.417391777038574,31.010501861572266,-17.489896774291992,24.19732666015625,-24.77594566345215,17.118106842041016,-15.88023281097412,10.380570411682127,-8.630905151367188,focus,focus,0.96
rock.00068_stretch,rock,112.34714674,112.20055132278225,-158.6060791015625,88.4034194946289,-14.172494888305664,52.10523223876953,-10.166711807250977,29.934608459472656,-16.45538902282715,23.38856506347656,-24.298152923583984,16.39910125732422,-15.194149017333984,9.55507469177246,-8.439035415649414,focus,focus,0.97
rock.00068_pitch,rock,123.046875,106.76233489365188,-146.56448364257812,71.18437957763672,3.160165309906006,37.41022491455078,1.3385651111602783,15.406858444213867,-5.491352081298828,8.824625015258789,-14.36760711669922,11.480908393859863,-11.440285682678224,8.478684425354004,-7.62207555770874,focus,focus,0.99
rock.00068_noise,rock,123.046875,105.99905325171896,-106.57599744959052,73.30370609016026,2.4006346439675026,35.955549914305124,4.2913668255154445,15.774910715871943,-2.928884975401468,10.433584641237855,-11.572316988854237,4.866882085597463,-4.577539537318953,-0.0241274278998741,0.7533610335301262,focus,focus,0.98
rock.00000_original,rock,123.046875,110.55630781107746,-116.6262664794922,109.25263214111328,-23.16375160217285,40.679481506347656,-11.888836860656738,23.152942657470703,-15.409276962280272,15.12498950958252,-13.522578239440918,12.695886611938477,-10.871556282043455,8.497990608215332,-11.577596664428713,focus,focus,0.94
rock.00000_stretch,rock,107.66601562,110.0131772246381,-154.68576049804688,107.02831268310548,-23.19891357421875,39.712440490722656,-12.194727897644045,22.571155548095703,-15.55478286743164,14.760625839233398,-13.59217643737793,12.736411094665527,-10.42491626739502,8.857008934020996,-10.802741050720217,focus,focus,0.99
rock.00000_pitch,rock,123.046875,116.46169192416497,-144.9350128173828,90.31745147705078,-11.883360862731934,28.922082901000977,-4.304223537445068,12.56312656402588,-7.64749813079834,7.92911958694458,-7.031176090240479,7.390281200408935,-7.931631565093994,3.460503101348877,-10.655622482299805,focus,focus,0.98
rock.00000_noise,rock,123.046875,110.60577395040168,-100.25928492969793,89.09884211133374,-6.198262842570778,25.496643153501044,1.40744921562763,10.879574437484289,-4.004328731078275,4.781248115798889,-4.130064481481456,3.931488764940065,-2.9196561517155497,1.3000072627952113,-5.184122480531877,focus,focus,0.9
